0	test	100	CBTh	in---word	0.1697
0	test	100	CBTh	next-word	0.1876
0	test	100	RBTh	in---word	0.1885
0	test	100	RBTh	next-word	0.1867
0	test	100	CPBTh	in---word	0.1221
0	test	100	CPBTh	next-word	0.1577
0	test	100	RPBTh	in---word	0.1612
0	test	100	RPBTh	next-word	0.1696
0	test	100	STSTh	in---word	0.1624
0	test	100	STSTh	next-word	0.2054
0	test	101	CBTh	in---word	0.2263
0	test	101	CBTh	next-word	0.259
0	test	101	RBTh	in---word	0.2266
0	test	101	RBTh	next-word	0.2204
0	test	101	CPBTh	in---word	0.1624
0	test	101	CPBTh	next-word	0.2389
0	test	101	RPBTh	in---word	0.2353
0	test	101	RPBTh	next-word	0.2186
0	test	101	STSTh	in---word	0.2408
0	test	101	STSTh	next-word	0.3
0	test	102	CBTh	in---word	0.2851
0	test	102	CBTh	next-word	0.2826
0	test	102	RBTh	in---word	0.2425
0	test	102	RBTh	next-word	0.2885
0	test	102	CPBTh	in---word	0.3244
0	test	102	CPBTh	next-word	0.3532
0	test	102	RPBTh	in---word	0.3419
0	test	102	RPBTh	next-word	0.3035
0	test	102	STSTh	in---word	0.3573
0	test	102	STSTh	next-word	0.3604
0	test	103	CBTh	in---word	0.3248
0	test	103	CBTh	next-word	0.3101
0	test	103	RBTh	in---word	0.2967
0	test	103	RBTh	next-word	0.3128
0	test	103	CPBTh	in---word	0.3497
0	test	103	CPBTh	next-word	0.2577
0	test	103	RPBTh	in---word	0.3212
0	test	103	RPBTh	next-word	0.3296
0	test	103	STSTh	in---word	0.3444
0	test	103	STSTh	next-word	0.3473
0	test	104	CBTh	in---word	0.3464
0	test	104	CBTh	next-word	0.3635
0	test	104	RBTh	in---word	0.3344
0	test	104	RBTh	next-word	0.3062
0	test	104	CPBTh	in---word	0.3856
0	test	104	CPBTh	next-word	0.385
0	test	104	RPBTh	in---word	0.3663
0	test	104	RPBTh	next-word	0.3804
0	test	104	STSTh	in---word	0.3727
0	test	104	STSTh	next-word	0.4106
0	test	105	CBTh	in---word	0.3508
0	test	105	CBTh	next-word	0.3647
0	test	105	RBTh	in---word	0.3433
0	test	105	RBTh	next-word	0.2662
0	test	105	CPBTh	in---word	0.3988
0	test	105	CPBTh	next-word	0.4525
0	test	105	RPBTh	in---word	0.3899
0	test	105	RPBTh	next-word	0.3379
0	test	105	STSTh	in---word	0.3795
0	test	105	STSTh	next-word	0.4282
0	test	106	CBTh	in---word	0.3835
0	test	106	CBTh	next-word	0.3757
0	test	106	RBTh	in---word	0.3785
0	test	106	RBTh	next-word	0.3076
0	test	106	CPBTh	in---word	0.484
0	test	106	CPBTh	next-word	0.4657
0	test	106	RPBTh	in---word	0.4553
0	test	106	RPBTh	next-word	0.3709
0	test	106	STSTh	in---word	0.4385
0	test	106	STSTh	next-word	0.4421
0	test	107	CBTh	in---word	0.3948
0	test	107	CBTh	next-word	0.3629
0	test	107	RBTh	in---word	0.3765
0	test	107	RBTh	next-word	0.3608
0	test	107	CPBTh	in---word	0.4575
0	test	107	CPBTh	next-word	0.4547
0	test	107	RPBTh	in---word	0.447
0	test	107	RPBTh	next-word	0.3899
0	test	107	STSTh	in---word	0.4288
0	test	107	STSTh	next-word	0.4675
0	test	108	CBTh	in---word	0.4322
0	test	108	CBTh	next-word	0.4097
0	test	108	RBTh	in---word	0.3766
0	test	108	RBTh	next-word	0.3119
0	test	108	CPBTh	in---word	0.5091
0	test	108	CPBTh	next-word	0.4808
0	test	108	RPBTh	in---word	0.453
0	test	108	RPBTh	next-word	0.4281
0	test	108	STSTh	in---word	0.4583
0	test	108	STSTh	next-word	0.4734
0	test	109	CBTh	in---word	0.4235
0	test	109	CBTh	next-word	0.4515
0	test	109	RBTh	in---word	0.4222
0	test	109	RBTh	next-word	0.3829
0	test	109	CPBTh	in---word	0.5129
0	test	109	CPBTh	next-word	0.4988
0	test	109	RPBTh	in---word	0.4837
0	test	109	RPBTh	next-word	0.4752
0	test	109	STSTh	in---word	0.4892
0	test	109	STSTh	next-word	0.4973
0	test	110	CBTh	in---word	0.4207
0	test	110	CBTh	next-word	0.3875
0	test	110	RBTh	in---word	0.4014
0	test	110	RBTh	next-word	0.3874
0	test	110	CPBTh	in---word	0.4786
0	test	110	CPBTh	next-word	0.4937
0	test	110	RPBTh	in---word	0.4739
0	test	110	RPBTh	next-word	0.4664
0	test	110	STSTh	in---word	0.4869
0	test	110	STSTh	next-word	0.4486
0	test	111	CBTh	in---word	0.4296
0	test	111	CBTh	next-word	0.4003
0	test	111	RBTh	in---word	0.4071
0	test	111	RBTh	next-word	0.3925
0	test	111	CPBTh	in---word	0.5095
0	test	111	CPBTh	next-word	0.4775
0	test	111	RPBTh	in---word	0.4672
0	test	111	RPBTh	next-word	0.4466
0	test	111	STSTh	in---word	0.4968
0	test	111	STSTh	next-word	0.4795
0	test	112	CBTh	in---word	0.4717
0	test	112	CBTh	next-word	0.3935
0	test	112	RBTh	in---word	0.4441
0	test	112	RBTh	next-word	0.3811
0	test	112	CPBTh	in---word	0.5667
0	test	112	CPBTh	next-word	0.5066
0	test	112	RPBTh	in---word	0.5107
0	test	112	RPBTh	next-word	0.5033
0	test	112	STSTh	in---word	0.5047
0	test	112	STSTh	next-word	0.4774
0	test	113	CBTh	in---word	0.4374
0	test	113	CBTh	next-word	0.4256
0	test	113	RBTh	in---word	0.4456
0	test	113	RBTh	next-word	0.4002
0	test	113	CPBTh	in---word	0.5345
0	test	113	CPBTh	next-word	0.4906
0	test	113	RPBTh	in---word	0.5245
