11	pretest	9	CBTh	in-word	0.07665
11	pretest	9	CBTh	next-word	0.07584
11	pretest	9	RBTh	in-word	0.1465
11	pretest	9	RBTh	next-word	0.1257
11	pretest	9	CPBTh	in-word	0.0681
11	pretest	9	CPBTh	next-word	0.05225
11	pretest	9	RPBTh	in-word	0.1557
11	pretest	9	RPBTh	next-word	0.1206
11	pretest	9	STSTh	in-word	0.1271
11	pretest	9	STSTh	next-word	0.09747
11	pretest	19	CBTh	in-word	0.101
11	pretest	19	CBTh	next-word	0.07172
11	pretest	19	RBTh	in-word	0.1884
11	pretest	19	RBTh	next-word	0.178
11	pretest	19	CPBTh	in-word	0.1139
11	pretest	19	CPBTh	next-word	0.0832
11	pretest	19	RPBTh	in-word	0.2162
11	pretest	19	RPBTh	next-word	0.1504
11	pretest	19	STSTh	in-word	0.1409
11	pretest	19	STSTh	next-word	0.1431
11	pretest	29	CBTh	in-word	0.1929
11	pretest	29	CBTh	next-word	0.1166
11	pretest	29	RBTh	in-word	0.2351
11	pretest	29	RBTh	next-word	0.2096
11	pretest	29	CPBTh	in-word	0.09238
11	pretest	29	CPBTh	next-word	0.104
11	pretest	29	RPBTh	in-word	0.2277
11	pretest	29	RPBTh	next-word	0.1953
11	pretest	29	STSTh	in-word	0.2043
11	pretest	29	STSTh	next-word	0.181
11	pretest	39	CBTh	in-word	0.2052
11	pretest	39	CBTh	next-word	0.166
11	pretest	39	RBTh	in-word	0.2592
11	pretest	39	RBTh	next-word	0.2228
11	pretest	39	CPBTh	in-word	0.1661
11	pretest	39	CPBTh	next-word	0.1493
11	pretest	39	RPBTh	in-word	0.2519
11	pretest	39	RPBTh	next-word	0.2038
11	pretest	39	STSTh	in-word	0.2633
11	pretest	39	STSTh	next-word	0.2309
11	pretest	49	CBTh	in-word	0.2202
11	pretest	49	CBTh	next-word	0.1862
11	pretest	49	RBTh	in-word	0.3497
11	pretest	49	RBTh	next-word	0.2808
11	pretest	49	CPBTh	in-word	0.1712
11	pretest	49	CPBTh	next-word	0.1583
11	pretest	49	RPBTh	in-word	0.334
11	pretest	49	RPBTh	next-word	0.2897
11	pretest	49	STSTh	in-word	0.3209
11	pretest	49	STSTh	next-word	0.2846
